test	TP	FN	FP	TN	NAR	FDR	POWER	fdr	sim	rep	rd	mode
ROSACENP_tests	0.1938234807087266	0	0.09562841530054644	0.710548103990727	0	0.3303775743707094	1	0.05	sim7	rep3	rd1	nopos
SLR_tests	0.18248054313628084	0.01134293757244576	0.03560192084782249	0.7705745984434509	0	0.16324981017463933	0.9414780008543356	0.05	sim7	rep3	rd1	nopos
EDGER_tests	0.19299552906110284	8.279516476237788e-4	0.00612684219241596	0.8000496770988574	0	0.03076923076923076	0.9957283212302436	0.05	sim7	rep3	rd1	nopos
LIMMA_tests	0.1938234807087266	0	0.00405696307335651	0.8021195562179169	0	0.0205020920502092	1	0.05	sim7	rep3	rd1	nopos
DIMSUM_tests	0.1938234807087266	0	0.03709223381354529	0.7690842854777281	0	0.16063105055575477	1	0.05	sim7	rep3	rd1	nopos
ENRICH2_tests	0.19357509521443947	2.4838549428713363e-4	0.11847988077496274	0.6876966385163107	0	0.37967630671265584	0.9987184963690732	0.1	sim7	rep3	rd1	nopos
ROSACE_tests	0.1938234807087266	0	0.13189269746646795	0.6742838218248054	0	0.4049313675648195	1	0.1	sim7	rep3	rd1	nopos
ROSACENP_tests	0.1938234807087266	0	0.14389799635701275	0.6622785229342606	0	0.4260848247119392	1	0.1	sim7	rep3	rd1	nopos
SLR_tests	0.190180493459182	0.00364298724954462	0.0561351217088922	0.7500413975823812	0	0.2278991596638655	0.9812046134130714	0.1	sim7	rep3	rd1	nopos
EDGER_tests	0.1934095048849147	4.139758238118894e-4	0.01291604570293094	0.7932604735883424	0	0.06260032102728731	0.9978641606151216	0.1	sim7	rep3	rd1	nopos
LIMMA_tests	0.1938234807087266	0	0.0086106971352873	0.797565822155986	0	0.0425357873210634	1	0.1	sim7	rep3	rd1	nopos
DIMSUM_tests	0.1938234807087266	0	0.07989733399569465	0.7262791852955788	0	0.2918935269207502	1	0.1	sim7	rep3	rd1	nopos
ENRICH2_tests	0.1795827123695976	0.00190428878953469	0.05398244742507038	0.7645305514157973	0	0.23112371499468273	0.989507299270073	0.005	sim8	rep3	rd1	nopos
ROSACE_tests	0.1811558205000828	3.311806590495115e-4	0.02045040569630733	0.7980625931445604	0	0.10143737166324436	0.9981751824817516	0.005	sim8	rep3	rd1	nopos
ROSACENP_tests	0.18123861566484517	2.4838549428713363e-4	0.02541811558205	0.7930948832588177	0	0.12299679487179488	0.998631386861314	0.005	sim8	rep3	rd1	nopos
SLR_tests	0.09190263288623944	0.08958436827289286	0.00678920351051498	0.8117237953303527	0	0.06879194630872483	0.5063868613138686	0.005	sim8	rep3	rd1	nopos
EDGER_tests	0.17875476072197383	0.00273224043715847	6.62361318099023e-4	0.8178506375227687	0	0.00369173973234887	0.9849452554744526	0.005	sim8	rep3	rd1	nopos
LIMMA_tests	0.1811558205000828	3.311806590495115e-4	1.6559032952475575e-4	0.8183474085113429	0	9.1324200913242e-4	0.9981751824817516	0.005	sim8	rep3	rd1	nopos
DIMSUM_tests	0.1814870011591323	0	0.00612684219241596	0.8123861566484517	0	0.03265666372462489	1	0.005	sim8	rep3	rd1	nopos
ENRICH2_tests	0.18049345918198376	9.935419771485343e-4	0.06308991554893194	0.7554230832919357	0	0.2590074779061862	0.9945255474452556	0.01	sim8	rep3	rd1	nopos
ROSACE_tests	0.18140420599436993	8.279516476237788e-5	0.03071700612684219	0.7877959927140255	0	0.1448087431693989	0.999543795620438	0.01	sim8	rep3	rd1	nopos
ROSACENP_tests	0.1814870011591323	0	0.03684384831925815	0.7816691505216096	0	0.1687523701175578	1	0.01	sim8	rep3	rd1	nopos
SLR_tests	0.12593144560357675	0.05555555555555555	0.01217088922006954	0.8063421096207981	0	0.0881294964028777	0.6938868613138686	0.01	sim8	rep3	rd1	nopos
EDGER_tests	0.1800794833581719	0.00140751780096042	0.0014903129657228	0.8170226858751449	0	0.0082079343365253	0.9922445255474452	0.01	sim8	rep3	rd1	nopos
LIMMA_tests	0.18123861566484517	2.4838549428713363e-4	4.967709885742673e-4	0.8180162278522934	0	0.00273348519362186	0.998631386861314	0.01	sim8	rep3	rd1	nopos
DIMSUM_tests	0.1814870011591323	0	0.01101175691339625	0.8075012419274714	0	0.05720430107526882	1	0.01	sim8	rep3	rd1	nopos
ENRICH2_tests	0.1810730253353204	4.139758238118894e-4	0.09645636694817022	0.7220566318926974	0	0.3475536992840096	0.9977189781021898	0.05	sim8	rep3	rd1	nopos
ROSACE_tests	0.1814870011591323	0	0.08320914058618976	0.7353038582546779	0	0.31435720988426646	1	0.05	sim8	rep3	rd1	nopos
ROSACENP_tests	0.1814870011591323	0	0.09090909090909093	0.7276039079317768	0	0.3337386018237082	1	0.05	sim8	rep3	rd1	nopos
SLR_tests	0.17047524424573604	0.01101175691339625	0.03502235469448584	0.7834906441463818	0	0.17042707493956488	0.939324817518248	0.05	sim8	rep3	rd1	nopos
EDGER_tests	0.1811558205000828	3.311806590495115e-4	0.00571286636860407	0.8128001324722636	0	0.03057155516171909	0.9981751824817516	0.05	sim8	rep3	rd1	nopos
LIMMA_tests	0.1814870011591323	0	0.00413975823811889	0.8143732406027488	0	0.02230151650312221	1	0.05	sim8	rep3	rd1	nopos
DIMSUM_tests	0.1814870011591323	0	0.04636529226693161	0.772147706573936	0	0.20348837209302328	1	0.05	sim8	rep3	rd1	nopos
ENRICH2_tests	0.18123861566484517	2.4838549428713363e-4	0.1197218082463984	0.6987911905944693	0	0.397799174690509	0.998631386861314	0.1	sim8	rep3	rd1	nopos
ROSACE_tests	0.1814870011591323	0	0.1328862394436165	0.6856267593972512	0	0.42270213326310246	1	0.1	sim8	rep3	rd1	nopos
ROSACENP_tests	0.1814870011591323	0	0.14497433349892366	0.6735386653419441	0	0.4440781131118438	1	0.1	sim8	rep3	rd1	nopos
SLR_tests	0.17825798973339957	0.00322901142573273	0.05489319423745653	0.7636198046034112	0	0.2354403409090909	0.9822080291970804	0.1	sim8	rep3	rd1	nopos
EDGER_tests	0.18140420599436993	8.279516476237788e-5	0.01150852790197052	0.8070044709388972	0	0.05965665236051502	0.999543795620438	0.1	sim8	rep3	rd1	nopos
LIMMA_tests	0.1814870011591323	0	0.00827951647623778	0.8102334823646299	0	0.04363001745200698	1	0.1	sim8	rep3	rd1	nopos
DIMSUM_tests	0.1814870011591323	0	0.08577579069382348	0.7327372081470442	0	0.32094175960346966	1	0.1	sim8	rep3	rd1	nopos
ENRICH2_tests	0.1878622288458354	0.00231826461334658	0.05555555555555555	0.7542639509852624	0	0.2282312925170068	0.9878101872006966	0.005	sim9	rep3	rd1	nopos
ROSACE_tests	0.18976651763537009	4.139758238118894e-4	0.01846332174201026	0.7913561847988078	0	0.08866799204771372	0.99782324771441	0.005	sim9	rep3	rd1	nopos
ROSACENP_tests	0.18968372247060772	4.967709885742673e-4	0.02136115250869349	0.7884583540321245	0	0.1012161632012554	0.9973878972572922	0.005	sim9	rep3	rd1	nopos
SLR_tests	0.10150687199867528	0.08867362146050671	0.00836231164100016	0.8014571948998178	0	0.07611152976639035	0.5337396604266434	0.005	sim9	rep3	rd1	nopos
EDGER_tests	0.18686868686868688	0.00331180659049511	4.967709885742673e-4	0.8093227355522438	0	0.00265134776844896	0.9825859817152808	0.005	sim9	rep3	rd1	nopos
LIMMA_tests	0.1893525418115582	8.279516476237788e-4	2.4838549428713363e-4	0.8095711210465308	0	0.00131004366812227	0.9956464954288202	0.005	sim9	rep3	rd1	nopos
DIMSUM_tests	0.18993210796489485	2.4838549428713363e-4	0.00678920351051498	0.803030303030303	0	0.03451178451178451	0.998693948628646	0.005	sim9	rep3	rd1	nopos
ENRICH2_tests	0.18835899983440968	0.00182149362477231	0.06333830104321908	0.7464812054975989	0	0.25164473684210525	0.9904222899434044	0.01	sim9	rep3	rd1	nopos
ROSACE_tests	0.18984931280013248	3.311806590495115e-4	0.02690842854777281	0.7829110779930452	0	0.1241405653170359	0.998258598171528	0.01	sim9	rep3	rd1	nopos
ROSACENP_tests	0.18976651763537009	4.139758238118894e-4	0.03237290942208975	0.7774465971187282	0	0.14573238911666045	0.99782324771441	0.01	sim9	rep3	rd1	nopos
SLR_tests	0.13363139592647788	0.05654909753270409	0.01390958768007948	0.7959099188607386	0	0.09427609427609428	0.7026556377884197	0.01	sim9	rep3	rd1	nopos
EDGER_tests	0.1879450240105978	0.0022354694485842	9.935419771485343e-4	0.8088259645636695	0	0.00525854513584574	0.9882455376578144	0.01	sim9	rep3	rd1	nopos
LIMMA_tests	0.18951813214108296	6.62361318099023e-4	7.451564828614009e-4	0.8090743500579566	0	0.00391644908616187	0.996517196343056	0.01	sim9	rep3	rd1	nopos
DIMSUM_tests	0.1900976982944196	8.279516476237788e-5	0.01134293757244576	0.7984765689683723	0	0.05630908343608713	0.999564649542882	0.01	sim9	rep3	rd1	nopos
ENRICH2_tests	0.18968372247060772	4.967709885742673e-4	0.09753270409008112	0.7122868024507368	0	0.339579129432113	0.9973878972572922	0.05	sim9	rep3	rd1	nopos
ROSACE_tests	0.1900149031296572	1.6559032952475575e-4	0.0770822983937738	0.7327372081470442	0	0.28859268443893366	0.999129299085764	0.05	sim9	rep3	rd1	nopos
ROSACENP_tests	0.18993210796489485	2.4838549428713363e-4	0.08652094717668488	0.7232985593641331	0	0.31296795447738845	0.998693948628646	0.05	sim9	rep3	rd1	nopos
SLR_tests	0.18181818181818185	0.00836231164100016	0.03709223381354529	0.7727272727272727	0	0.16944024205748864	0.956029603831084	0.05	sim9	rep3	rd1	nopos
EDGER_tests	0.18951813214108296	6.62361318099023e-4	0.00513330021526742	0.8046862063255505	0	0.0263717566992769	0.996517196343056	0.05	sim9	rep3	rd1	nopos
LIMMA_tests	0.18993210796489485	2.4838549428713363e-4	0.00314621626097035	0.8066732902798477	0	0.01629502572898799	0.998693948628646	0.05	sim9	rep3	rd1	nopos
DIMSUM_tests	0.190180493459182	0	0.04611690677264447	0.7637025997681736	0	0.1951646811492642	1	0.05	sim9	rep3	rd1	nopos
ENRICH2_tests	0.18993210796489485	2.4838549428713363e-4	0.12112932604735883	0.6886901804934592	0	0.38940644130955554	0.998693948628646	0.1	sim9	rep3	rd1	nopos
ROSACE_tests	0.190180493459182	0	0.12700778274548766	0.6828117237953304	0	0.40041764552336206	1	0.1	sim9	rep3	rd1	nopos
ROSACENP_tests	0.190180493459182	0	0.13859910581222057	0.6712204007285975	0	0.42155628305212794	1	0.1	sim9	rep3	rd1	nopos
SLR_tests	0.18686868686868688	0.00331180659049511	0.05663189269746647	0.7531876138433515	0	0.23257395443726625	0.9825859817152808	0.1	sim9	rep3	rd1	nopos
EDGER_tests	0.18968372247060772	4.967709885742673e-4	0.01018380526577248	0.7996357012750456	0	0.05095277547638774	0.9973878972572922	0.1	sim9	rep3	rd1	nopos
LIMMA_tests	0.18993210796489485	2.4838549428713363e-4	0.00786554065242589	0.8019539658883921	0	0.03976559229803265	0.998693948628646	0.1	sim9	rep3	rd1	nopos
DIMSUM_tests	0.190180493459182	0	0.08776287464812055	0.7220566318926974	0	0.31575811736669646	1	0.1	sim9	rep3	rd1	nopos
ENRICH2_tests	0.1919191919191919	0.00612684219241596	0.04297069051167412	0.758983275376718	0	0.18293972506168488	0.9690635451505016	0.005	sim1	rep3	rd3	nopos
ROSACE_tests	0.1960589501573108	0.00198708395429706	0.05671468786222884	0.7452392780261633	0	0.22436947264985255	0.9899665551839464	0.005	sim1	rep3	rd3	nopos
ROSACENP_tests	0.19597615499254845	0.00206987911905944	0.05572114588508031	0.7462328200033118	0	0.22138157894736843	0.9895484949832776	0.005	sim1	rep3	rd3	nopos
SLR_tests	0.17047524424573604	0.02757078986587183	0.00190428878953469	0.8000496770988574	0	0.01104707012487992	0.8607859531772575	0.005	sim1	rep3	rd3	nopos
EDGER_tests	0.1927471435668157	0.00529889054479218	3.311806590495115e-4	0.8016227852293426	0	0.00171526586620926	0.9732441471571908	0.005	sim1	rep3	rd3	nopos
LIMMA_tests	0.1946514323563504	0.00339460175525749	0.0022354694485842	0.799718496439808	0	0.01135407905803195	0.9828595317725752	0.005	sim1	rep3	rd3	nopos
DIMSUM_tests	0.09852624606722968	0.0995197880443782	0.0029806259314456	0.7989733399569465	0	0.02936378466557912	0.4974916387959867	0.005	sim1	rep3	rd3	nopos
ENRICH2_tests	0.1930783242258652	0.00496770988574267	0.04967709885742673	0.7522768670309654	0	0.20463847203274216	0.9749163879598662	0.01	sim1	rep3	rd3	nopos
ROSACE_tests	0.1963901308163603	0.00165590329524755	0.07873820168902136	0.7232157641993707	0	0.28618718025880224	0.991638795986622	0.01	sim1	rep3	rd3	nopos
ROSACENP_tests	0.1961417453220732	0.00190428878953469	0.075591985428051	0.7263619804603411	0	0.2781840341255332	0.9903846153846154	0.01	sim1	rep3	rd3	nopos
SLR_tests	0.17966550753436	0.01838052657724789	0.00405696307335651	0.7978970028150356	0	0.02208201892744479	0.907190635451505	0.01	sim1	rep3	rd3	nopos
EDGER_tests	0.193906275873489	0.00413975823811889	8.279516476237788e-4	0.8011260142407683	0	0.0042517006802721	0.9790969899665553	0.01	sim1	rep3	rd3	nopos
LIMMA_tests	0.1953137936744494	0.00273224043715847	0.00422255340288127	0.7977314124855108	0	0.02116182572614108	0.9862040133779264	0.01	sim1	rep3	rd3	nopos
DIMSUM_tests	0.11516807418446764	0.08287795992714025	0.00571286636860407	0.796241099519788	0	0.04726027397260274	0.5815217391304348	0.01	sim1	rep3	rd3	nopos
ENRICH2_tests	0.1957277694982613	0.00231826461334658	0.08097367113760556	0.7209802947507865	0	0.29263913824057447	0.9882943143812708	0.05	sim1	rep3	rd3	nopos
ROSACE_tests	0.19730087762874648	7.451564828614009e-4	0.1601258486504388	0.6418281172379533	0	0.4479962937224925	0.99623745819398	0.05	sim1	rep3	rd3	nopos
ROSACENP_tests	0.19713528729922172	9.107468123861566e-4	0.1556549097532704	0.6462990561351217	0	0.44121098333724473	0.9954013377926422	0.05	sim1	rep3	rd3	nopos
SLR_tests	0.1919191919191919	0.00612684219241596	0.01937406855439642	0.7825798973339957	0	0.09169278996865204	0.9690635451505016	0.05	sim1	rep3	rd3	nopos
EDGER_tests	0.19597615499254845	0.00206987911905944	0.0067064083457526	0.7952475575426395	0	0.03308823529411765	0.9895484949832776	0.05	sim1	rep3	rd3	nopos
LIMMA_tests	0.1963901308163603	0.00165590329524755	0.01854611690677264	0.7834078489816195	0	0.08628659476117104	0.991638795986622	0.05	sim1	rep3	rd3	nopos
DIMSUM_tests	0.15101838052657726	0.04702765358503064	0.03013743997350555	0.7718165259148866	0	0.1663619744058501	0.7625418060200669	0.05	sim1	rep3	rd3	nopos
ENRICH2_tests	0.19713528729922172	9.107468123861566e-4	0.1069713528729922	0.6949826130153999	0	0.3517560577184862	0.9954013377926422	0.1	sim1	rep3	rd3	nopos
ROSACE_tests	0.1975492631230336	4.967709885742673e-4	0.2183308494783905	0.5836231164100016	0	0.5249850686840534	0.9974916387959868	0.1	sim1	rep3	rd3	nopos
ROSACENP_tests	0.19746646795827125	5.795661533366451e-4	0.2113760556383507	0.5905779102500414	0	0.517010935601458	0.9970735785953176	0.1	sim1	rep3	rd3	nopos
SLR_tests	0.19473422752111277	0.00331180659049511	0.0381685709554562	0.763785394932936	0	0.16388197653750444	0.983277591973244	0.1	sim1	rep3	rd3	nopos
EDGER_tests	0.19655572114588507	0.0014903129657228	0.01589667163437655	0.7860572942540156	0	0.07482462977396727	0.9924749163879598	0.1	sim1	rep3	rd3	nopos
LIMMA_tests	0.19672131147540983	0.00132472263619804	0.03502235469448584	0.7669316111939063	0	0.15112540192926047	0.9933110367892976	0.1	sim1	rep3	rd3	nopos
DIMSUM_tests	0.1669150521609538	0.03113098195065408	0.06458022851465474	0.7373737373737373	0	0.27896995708154504	0.842809364548495	0.1	sim1	rep3	rd3	nopos
ENRICH2_tests	0.1890213611525087	0.00637522768670309	0.04876635204504057	0.7558370591157476	0	0.20508356545961	0.9673728813559322	0.005	sim10	rep3	rd3	nopos
ROSACE_tests	0.19415466136777612	0.00124192747143566	0.05994369928796158	0.7446597118728266	0	0.2359074617139133	0.9936440677966102	0.005	sim10	rep3	rd3	nopos
ROSACENP_tests	0.193906275873489	0.0014903129657228	0.05895015731081305	0.7456532538499752	0	0.23313686967910935	0.9923728813559322	0.005	sim10	rep3	rd3	nopos
SLR_tests	0.1650935585361815	0.0303030303030303	0.00140751780096042	0.8031958933598278	0	0.00845350571854798	0.8449152542372881	0.005	sim10	rep3	rd3	nopos
EDGER_tests	0.19117403543633052	0.00422255340288127	2.4838549428713363e-4	0.8043550256665011	0	0.00129757785467128	0.9783898305084746	0.005	sim10	rep3	rd3	nopos
LIMMA_tests	0.1931611193906276	0.0022354694485842	0.00273224043715847	0.8018711707236298	0	0.01394759087066779	0.9885593220338984	0.005	sim10	rep3	rd3	nopos
DIMSUM_tests	0.0875972843185958	0.107799304520616	0.00215267428382182	0.8024507368769663	0	0.02398523985239852	0.4483050847457627	0.005	sim10	rep3	rd3	nopos
ENRICH2_tests	0.19076005961251863	0.00463652922669316	0.05621791687365458	0.7483854942871336	0	0.22762319812269527	0.976271186440678	0.01	sim10	rep3	rd3	nopos
ROSACE_tests	0.1948170226858751	5.795661533366451e-4	0.08064249047855605	0.7239609206822322	0	0.29275623685001506	0.9970338983050848	0.01	sim10	rep3	rd3	nopos
ROSACENP_tests	0.19432025169730088	0.00107633714191091	0.07940056300712038	0.7252028481536679	0	0.29007864488808227	0.9944915254237288	0.01	sim10	rep3	rd3	nopos
SLR_tests	0.17585692995529062	0.01953965888392118	0.00347739692001987	0.8011260142407683	0	0.01939058171745152	0.9	0.01	sim10	rep3	rd3	nopos
EDGER_tests	0.19208478224871667	0.00331180659049511	9.107468123861566e-4	0.803692664348402	0	0.00471900471900471	0.983050847457627	0.01	sim10	rep3	rd3	nopos
LIMMA_tests	0.1934095048849147	0.00198708395429706	0.00471932439145553	0.7998840867693326	0	0.02381947346427079	0.9898305084745764	0.01	sim10	rep3	rd3	nopos
DIMSUM_tests	0.10357675111773472	0.09181983772147706	0.0044709388971684	0.8001324722636198	0	0.04137931034482758	0.5300847457627118	0.01	sim10	rep3	rd3	nopos
ENRICH2_tests	0.19365789037920184	0.00173869846000993	0.08643815201192251	0.7181652591488658	0	0.3086018326928761	0.9911016949152542	0.05	sim10	rep3	rd3	nopos
ROSACE_tests	0.19523099850968703	1.6559032952475575e-4	0.16302367941712204	0.6415797317436661	0	0.4550496880055465	0.9991525423728812	0.05	sim10	rep3	rd3	nopos
ROSACENP_tests	0.19514820334492464	2.4838549428713363e-4	0.15780758403709225	0.646795827123696	0	0.44710297912268354	0.998728813559322	0.05	sim10	rep3	rd3	nopos
SLR_tests	0.19059446928299387	0.00480211955621791	0.0194568637191588	0.7851465474416294	0	0.09262908947575876	0.9754237288135592	0.05	sim10	rep3	rd3	nopos
EDGER_tests	0.1942374565325385	0.00115913230667329	0.00769995032290114	0.7969034608378871	0	0.03813038130381304	0.9940677966101696	0.05	sim10	rep3	rd3	nopos
LIMMA_tests	0.194568637191588	8.279516476237788e-4	0.02177512833250538	0.7828282828282829	0	0.10065059318790662	0.9957627118644068	0.05	sim10	rep3	rd3	nopos
DIMSUM_tests	0.1444775625103494	0.05091902632886239	0.03088259645636695	0.7737208147044212	0	0.17610953729933898	0.739406779661017	0.05	sim10	rep3	rd3	nopos
ENRICH2_tests	0.19432025169730088	0.00107633714191091	0.10837887067395265	0.6962245404868356	0	0.3580415754923414	0.9944915254237288	0.1	sim10	rep3	rd3	nopos
ROSACE_tests	0.19523099850968703	1.6559032952475575e-4	0.21766848816029144	0.5869349230004968	0	0.5271706436735513	0.9991525423728812	0.1	sim10	rep3	rd3	nopos
ROSACENP_tests	0.19523099850968703	1.6559032952475575e-4	0.21203841695644973	0.5925649942043385	0	0.520634275259199	0.9991525423728812	0.1	sim10	rep3	rd3	nopos
SLR_tests	0.19291273389634045	0.00248385494287133	0.04040404040404041	0.7641993707567478	0	0.1731724627395316	0.9872881355932204	0.1	sim10	rep3	rd3	nopos
EDGER_tests	0.1949826130153999	4.139758238118894e-4	0.01689021361152509	0.7877131975492632	0	0.07971864009378664	0.9978813559322034	0.1	sim10	rep3	rd3	nopos
LIMMA_tests	0.19506540818016227	3.311806590495115e-4	0.04023845007451564	0.7643649610862726	0	0.17100633356790992	0.9983050847457626	0.1	sim10	rep3	rd3	nopos
DIMSUM_tests	0.16103659546282498	0.03435999337638681	0.06540818016227852	0.7391952309985097	0	0.28884826325411334	0.8241525423728814	0.1	sim10	rep3	rd3	nopos
ENRICH2_tests	0.17146878622288458	0.0059612518628912	0.05265772478887233	0.7699122371253518	0	0.2349464351680828	0.9664022398506766	0.005	sim2	rep3	rd3	nopos
ROSACE_tests	0.17610531544957775	0.00132472263619804	0.05745984434509024	0.7651101175691339	0	0.24601205246366536	0.992533831077928	0.005	sim2	rep3	rd3	nopos
ROSACENP_tests	0.175939725120053	0.0014903129657228	0.05729425401556549	0.7652757078986587	0	0.24565140220092296	0.9916005599626692	0.005	sim2	rep3	rd3	nopos
SLR_tests	0.14663023679417125	0.03079980129160457	0.00115913230667329	0.821410829607551	0	0.00784313725490196	0.8264115725618293	0.005	sim2	rep3	rd3	nopos
EDGER_tests	0.17204835237622124	0.00538168570955456	5.795661533366451e-4	0.8219903957608876	0	0.00335731414868105	0.9696686887540832	0.005	sim2	rep3	rd3	nopos
LIMMA_tests	0.17461500248385495	0.00281503560192084	0.00248385494287133	0.8200861069713529	0	0.01402524544179523	0.9841343910405972	0.005	sim2	rep3	rd3	nopos
DIMSUM_tests	0.08842523596621957	0.08900480211955622	0.00264944527239609	0.8199205166418281	0	0.02909090909090909	0.4983667755482968	0.005	sim2	rep3	rd3	nopos
ENRICH2_tests	0.17287630402384502	0.00455373406193078	0.06010928961748633	0.7624606722967379	0	0.25799573560767586	0.974335044330378	0.01	sim2	rep3	rd3	nopos
